m1 m2 chi_1 chi_2 distance inclination ra dec psi phi_c tc
7.030599034793868896e+01 6.241424670617116277e+01 4.966186927763531767e-01 3.642911979275273437e-01 1.919362330247976729e+02 1.597082553918703240e+00 4.314026769220472346e+00 -8.711192181870768270e-01 2.278980225831248152e+00 1.418795269358545719e+00 3.981532142781624373e+00
7.072925209098266919e+01 6.178927825244525707e+01 5.547934455003625809e-01 3.793136993430635262e-01 3.141548313011606410e+02 1.748390749546482548e+00 4.798785478366314194e+00 -9.743081762444983918e-01 1.747896587160466142e+00 1.713787735804810142e+00 3.984799595559029850e+00
7.147097871828533755e+01 6.150480113822825956e+01 6.993319873031142997e-01 2.631801986674487948e-01 3.093671001088724779e+02 1.589879563711060095e+00 4.631119725517354624e+00 -9.544245791241717791e-01 1.896249565963060268e+00 1.246133209370196893e+00 3.983730664294112600e+00
7.030773388380404754e+01 6.273020576110013735e+01 7.149407951063636579e-01 2.623768972231108054e-01 3.246605285009357544e+02 1.568632433880275734e+00 4.579083542215593106e+00 -9.418220869975436615e-01 1.864202587652261878e+00 1.241272145057627396e+00 3.983283064411313301e+00
7.126982350925636922e+01 6.167480045497494245e+01 6.037581113909409325e-01 2.976519766496395492e-01 2.841640366559759059e+02 1.556890961638949022e+00 4.399792980242638762e+00 -9.330595977688164178e-01 2.095853283308725334e+00 1.240116239824765376e+00 3.982326122917636990e+00
6.951662163194929178e+01 6.348453395317896053e+01 7.129294672217293405e-01 2.664281795591996183e-01 2.201433122500102968e+02 1.643303480810481387e+00 5.359464377166324844e+00 -9.763187012274727739e-01 1.223782222316412538e+00 1.199784688024381207e+00 3.989931428477445863e+00
7.180633006498072746e+01 6.096884389109695945e+01 5.248227931624434017e-01 3.545108593751559178e-01 2.559576397588382690e+02 1.656442459633561404e+00 4.904800318781513901e+00 -1.018221687601238212e+00 1.646250514038204882e+00 1.440283081784272889e+00 3.985897499498350705e+00
6.950157724427735673e+01 6.335702454505560866e+01 6.207938428844225198e-01 3.301158145698582791e-01 2.663879038818876666e+02 1.595480407771464826e+00 5.145357108646396505e+00 -9.789717894311049662e-01 1.415494240663404124e+00 1.333319311849993749e+00 3.987803231628560319e+00
6.839340359679651726e+01 6.447688126218189097e+01 7.139887709044088204e-01 2.621389247323853144e-01 2.413944246163054004e+02 1.592251829037858446e+00 4.972920909427783975e+00 -1.021508333270785052e+00 1.590346927122497700e+00 1.310598287782589466e+00 3.986415130888812719e+00
7.170761982531142564e+01 6.095619420162916668e+01 5.280371643119494696e-01 3.720711203088066243e-01 2.735918590518963924e+02 1.634748763216278489e+00 4.863545717672582924e+00 -9.938545486150230923e-01 1.702924200648434638e+00 1.529091464761319408e+00 3.985435903919646528e+00
6.787186991747621789e+01 6.492431212750527436e+01 7.044471011901638491e-01 2.621009106867241978e-01 3.417434104407620339e+02 1.534884268951213881e+00 4.692331635810684354e+00 -9.684537673038232652e-01 1.775995231602129465e+00 1.335858121609110549e+00 3.984052697079282446e+00
7.004930095745390872e+01 6.311942276654663431e+01 7.659767571788800300e-01 2.695239894577172168e-01 3.242980131319621364e+02 1.683376228373360650e+00 5.253566111282256479e+00 -9.649940065271149781e-01 1.209772743281000595e+00 1.174865457296172089e+00 3.988808293178126352e+00
7.206053025154156444e+01 6.084672764850206761e+01 5.486603420879087034e-01 2.948195628548187508e-01 2.723461267129918042e+02 1.600651760148094960e+00 4.683768919540159281e+00 -9.581432051624310109e-01 1.860262917645543190e+00 1.315652978276798279e+00 3.983989129896349457e+00
6.970069547292493439e+01 6.340573704538982724e+01 6.134218451908810543e-01 3.334524673135049744e-01 2.135067731410978809e+02 1.623487681403542604e+00 5.095723103550461985e+00 -9.851160009885612245e-01 1.521638133583410823e+00 1.191101402847477342e+00 3.987332484340400995e+00
7.184221386268133358e+01 6.115553054589272364e+01 6.521174636922086876e-01 3.174401343783654350e-01 4.170765218486566255e+02 1.670762260813719147e+00 4.525909485283264644e+00 -9.658540527659904562e-01 1.866504531047923132e+00 1.322777156253846398e+00 3.983059373073557285e+00
6.936600537397426081e+01 6.349448326427158662e+01 6.755618215477269262e-01 2.666290878489487315e-01 2.605972694818689774e+02 1.635377265949389480e+00 5.096424145924286719e+00 -9.959494332984063503e-01 1.449954831633179841e+00 1.377053601851421005e+00 3.987273691224038963e+00
7.024021061925172660e+01 6.289452941657421547e+01 7.807615666939600185e-01 2.143355247664504026e-01 2.511202202173012950e+02 1.602841078147819953e+00 5.205243023545950365e+00 -9.645721066957473333e-01 1.350395029490123910e+00 1.197303206393727226e+00 3.988290469747411748e+00
6.966751551936735609e+01 6.331257373863832782e+01 7.072934656068914361e-01 2.878633771186409063e-01 2.669832881510884022e+02 1.687482517938818871e+00 5.448882146446120345e+00 -9.300710404739426229e-01 1.081122349871848742e+00 1.321032708688287372e+00 3.990905223377619215e+00
7.234986914391454604e+01 6.054229402922419467e+01 6.128084780222534667e-01 2.968455803878917165e-01 2.559767209627363229e+02 1.650872162159117806e+00 4.803656046979403627e+00 -1.009900297427098526e+00 1.726564498434223660e+00 1.356139036760393823e+00 3.985090682824935282e+00
6.804904111708994208e+01 6.487053978926263653e+01 6.594711518317989407e-01 2.812423034843484770e-01 2.540143263978838490e+02 1.626541912779301491e+00 4.879625350100653236e+00 -1.013407632230395761e+00 1.660329752264187775e+00 1.305290251576333382e+00 3.985670719964523379e+00
7.147115700541239391e+01 6.150971837181520385e+01 6.579366248574148868e-01 2.752435458039337868e-01 2.276583213962368291e+02 1.582749503498049881e+00 5.047315487624342012e+00 -9.925041452317312496e-01 1.559715518000428736e+00 1.261784311570302686e+00 3.986942102926050779e+00
6.992946576926405555e+01 6.324532080928209155e+01 7.244881601913086833e-01 3.072801592016994321e-01 2.744223775605092897e+02 1.705292428818005579e+00 5.271640874040955715e+00 -9.890526493335869418e-01 1.252895953485892111e+00 1.214959698528967902e+00 3.988904954029262484e+00
7.054887113945599708e+01 6.209748971458951416e+01 6.236874704699553185e-01 3.144496333826526380e-01 2.024839365862380305e+02 1.669369357718486269e+00 5.360805849942773982e+00 -1.012934692201469478e+00 1.274224649204963367e+00 1.593459864045241536e+00 3.989793039394668117e+00
7.112645770940261514e+01 6.186991282605402631e+01 5.034735229450557625e-01 4.010593964971214120e-01 2.741803875297015907e+02 1.641885361185041692e+00 5.034022515896040773e+00 -1.000282828226872978e+00 1.537931053144992788e+00 1.239134461477021887e+00 3.986814150414550006e+00
6.825433044416703865e+01 6.459918008181637106e+01 6.284129955780818344e-01 3.432401626797133010e-01 2.835763158481325945e+02 1.570729689487829539e+00 5.148282162756346203e+00 -9.645433373270578814e-01 1.384740893729822897e+00 1.260902397144707754e+00 3.987839617911451029e+00
6.984798794506333763e+01 6.308579491860399457e+01 6.472130674133089734e-01 3.176877636220870604e-01 2.564624413130642324e+02 1.639062614587134981e+00 4.737512445565465136e+00 -9.904788247126313783e-01 1.809548079653324981e+00 1.363064202260843683e+00 3.984484113658130155e+00
7.220319260059636690e+01 6.057574092993424131e+01 5.354427132900896336e-01 4.132893330335674076e-01 2.123331632891293168e+02 1.655942438362120628e+00 4.342231444699173437e+00 -8.755793253349385408e-01 2.264000873054158536e+00 1.538173876724928002e+00 3.981747192173720862e+00
7.005528083915973525e+01 6.296819165015173780e+01 6.956875245961229304e-01 3.081177047928503887e-01 3.162653124181239264e+02 1.650926678082528021e+00 5.027720368685672625e+00 -9.998225017212415411e-01 1.475117608938498304e+00 1.334264669894161814e+00 3.986772536110947840e+00
7.185204837646217868e+01 6.088664837502930993e+01 5.212815999867339567e-01 3.563711822471789525e-01 2.481089848068996844e+02 1.748031534983681690e+00 5.068319423884602770e+00 -1.071641135304133519e+00 1.507126099326163926e+00 1.538375905195127791e+00 3.987308709874199941e+00
7.139043133290709875e+01 6.137689515787634065e+01 5.776408064382576590e-01 2.867622261789519178e-01 2.422622665911103468e+02 1.567847874731952862e+00 5.254236119453800313e+00 -9.554694827678535951e-01 1.311953739535239416e+00 1.414408054219027600e+00 3.988865522678747055e+00
7.141105796753930690e+01 6.195198901545929715e+01 6.260153159153863944e-01 3.024256469729157959e-01 2.437686376729785991e+02 1.590011165670281557e+00 4.712940273403614100e+00 -1.009550711638729670e+00 1.837331094341848825e+00 9.788811149182091720e-01 3.984429635872523523e+00
6.830796965819136801e+01 6.478485452310961534e+01 7.133022454649505795e-01 2.600871593605965093e-01 2.774326487145291935e+02 1.540444043839069410e+00 4.657874867589056223e+00 -9.737853229914713582e-01 1.879567097355080652e+00 1.136569728501394705e+00 3.983810223810217543e+00
7.133690511520072164e+01 6.192203940856260402e+01 7.751890923271129719e-01 2.567114034501295494e-01 2.792897176139299518e+02 1.629240884260051425e+00 5.093872337880568146e+00 -9.854348659542714328e-01 1.465874756995549033e+00 1.118922174154004967e+00 3.987285723097234946e+00
6.906328271894930992e+01 6.405165449390176491e+01 6.443111881193296364e-01 3.329019857195728016e-01 2.349061157094743919e+02 1.600362021481259500e+00 5.086288793669636377e+00 -1.008364691448735861e+00 1.502887373855743780e+00 1.119286044252632228e+00 3.987277114350899598e+00
7.188641113016390705e+01 6.102405386254944375e+01 4.565544984684408725e-01 4.085133100866421563e-01 3.333885642209529578e+02 1.667237909283818764e+00 4.658308409098816050e+00 -9.678103287222534767e-01 1.826409658937174996e+00 1.370773903862176679e+00 3.983894106795774270e+00
7.018852983795794387e+01 6.294407008299432960e+01 6.206972276409394862e-01 3.709105170220952652e-01 2.625018490909699835e+02 1.643522113332200441e+00 4.864780393061063357e+00 -1.002279118042231687e+00 1.688607269453572535e+00 1.195483660244890167e+00 3.985481469525978593e+00
6.888150351460076593e+01 6.399324172331806437e+01 6.499845649388025226e-01 2.650496887869103202e-01 2.352128846697960398e+02 1.557711488571261071e+00 5.076315546751129837e+00 -9.896351799677003402e-01 1.500842227006389029e+00 1.289512340627942955e+00 3.987148093888474243e+00
6.956412894315749895e+01 6.349538276079586296e+01 6.437154948845742464e-01 3.591069643420489732e-01 2.454300224825313421e+02 1.692221669564817788e+00 4.878540266101143885e+00 -1.015050471260821041e+00 1.685834846635725137e+00 1.300842337356581613e+00 3.985609671199517035e+00
7.024460560794217656e+01 6.274855839412298053e+01 6.603371128390564948e-01 2.914917489015169672e-01 2.113833565809162849e+02 1.614139362505361053e+00 5.075741809311556274e+00 -1.032663260686797813e+00 1.530714047141983780e+00 1.260255242042183088e+00 3.987205636504774553e+00
6.989533417640227242e+01 6.297402398013504410e+01 6.594692050095115610e-01 3.070178570867816981e-01 2.657028101415302217e+02 1.557696659142331352e+00 4.962198080950453338e+00 -9.983130410821758893e-01 1.576131760352032618e+00 1.324828081406755675e+00 3.986209125125859565e+00
6.843591084570364558e+01 6.440014362513620938e+01 7.383853822953773127e-01 2.623696760517304494e-01 3.338487957205972521e+02 1.627400529547197827e+00 4.494414689899981497e+00 -9.569298552004631420e-01 1.974502780899596743e+00 1.365692324371995392e+00 3.983013913125847516e+00
7.182058260866911326e+01 6.074621266911078266e+01 5.409893822611674397e-01 2.931211772385132752e-01 2.229972846632100811e+02 1.691545583713163881e+00 5.372627571778414435e+00 -1.000699175135169261e+00 1.222005362018048880e+00 1.584082343846749064e+00 3.989886876612774635e+00
6.864807974707531457e+01 6.443324344360650002e+01 6.123260303402113802e-01 4.110345445561385813e-01 1.839622014141361319e+02 1.602901400472775517e+00 4.149356048106288775e+00 -7.909079360030207839e-01 2.431399670878534369e+00 1.290544011804854785e+00 3.980539116992823701e+00
7.115630590241826781e+01 6.180147478058720623e+01 6.516042082431184879e-01 3.130726257583484329e-01 2.787061404200621837e+02 1.642894215898981436e+00 5.239065396146230569e+00 -9.830487700694184872e-01 1.296870228022080740e+00 1.335448272619188304e+00 3.988595126673640578e+00
7.043832246773895633e+01 6.210527031699507461e+01 5.599167591672530309e-01 2.998442267561714503e-01 3.083731947504202822e+02 1.582109914208043921e+00 5.014048300693237259e+00 -9.694596992882128506e-01 1.505649214560838445e+00 1.539147668150017134e+00 3.986587535375798019e+00
7.252694336937631192e+01 6.054009621886000048e+01 5.462376623415203802e-01 3.176846651113078845e-01 1.875746503997482932e+02 1.613440589319421914e+00 4.694700470124169911e+00 -9.915247187795670492e-01 1.901157366085707290e+00 1.245193083399304346e+00 3.984273609692733586e+00
7.012168602929661176e+01 6.299546319993987709e+01 6.661863525958581222e-01 3.011780305395849733e-01 2.363523402526298867e+02 1.618374232497126641e+00 5.119576514019172464e+00 -9.796204572095307261e-01 1.459932098132463496e+00 1.207706559695492787e+00 3.987548241897929113e+00
6.966800630182319765e+01 6.341929611311628889e+01 7.421925432200850992e-01 2.597291210971707232e-01 2.853394321302010326e+02 1.625977262272348067e+00 4.860960318418543480e+00 -9.964741066236441069e-01 1.645849328600929029e+00 1.237960238062332241e+00 3.985395347945624334e+00
6.888320585571430854e+01 6.379209853215643022e+01 5.248674528520633764e-01 3.389193728611107903e-01 2.140820756158391021e+02 1.587393293799604921e+00 4.590662147562070139e+00 -9.657321060669790125e-01 1.976389750252999233e+00 1.423599062375506374e+00 3.983506486551512626e+00
7.069086753983715710e+01 6.225595933617765354e+01 6.691605675139598031e-01 2.902672723107052599e-01 2.938891118522876695e+02 1.647245945845595472e+00 5.036506192736569965e+00 -9.943227971374378749e-01 1.486134755720278200e+00 1.374617253886254664e+00 3.986814133469666288e+00
7.007519968580520242e+01 6.313557208240273866e+01 6.631961459277312398e-01 3.580944467778925944e-01 2.859671273728511096e+02 1.646217950905124017e+00 4.399973260413028164e+00 -9.113777132805466197e-01 2.104520243241839950e+00 1.130619346851073237e+00 3.982219652586733272e+00
6.937172062616156154e+01 6.341761907944406573e+01 7.054019371806963257e-01 2.449070235542628871e-01 1.712108866800718090e+02 1.623795057002484610e+00 5.447083877323718681e+00 -9.992650601533542565e-01 1.207939517234999149e+00 1.412939996839203127e+00 3.990657799593732680e+00
7.058488034125809918e+01 6.238091334761470819e+01 6.490815124491188248e-01 3.138900571645281690e-01 2.261193805614321093e+02 1.630306292960617354e+00 4.810406520600097657e+00 -9.987166112355081449e-01 1.768669966105798519e+00 1.313249080656318180e+00 3.985074323698552856e+00
7.240404116696302594e+01 6.052106981639818173e+01 5.343853457991845080e-01 3.288962042081077786e-01 2.680068292913944106e+02 1.611666249377670557e+00 4.976523530772283266e+00 -1.004339432155699985e+00 1.578602309147859373e+00 1.301096977843719582e+00 3.986388585253760386e+00
7.202068172511573607e+01 6.067837176577911862e+01 5.897428170064135111e-01 2.995165754572805539e-01 2.135490840901597380e+02 1.659159231784692601e+00 5.113723687843934940e+00 -1.011880424152109326e+00 1.484443917034053761e+00 1.577920744544495379e+00 3.987527262412385642e+00
7.016432234292891224e+01 6.292236652773809169e+01 7.028395019576080260e-01 2.572986695875329466e-01 2.689304015811296154e+02 1.579899335663488724e+00 5.007451799723011021e+00 -9.702217485777216988e-01 1.502914318706183083e+00 1.188536424303776595e+00 3.986535231871820795e+00
7.055689506600062089e+01 6.250483217943326508e+01 6.452194717714437866e-01 3.324919702366297414e-01 2.381790868616932926e+02 1.644908355839440395e+00 4.674938643129189053e+00 -9.889964217519373602e-01 1.898710391564544908e+00 1.276100559180346261e+00 3.984060545910628637e+00
7.008430951869596015e+01 6.284189745821878859e+01 5.524293012263298275e-01 3.641161883377637132e-01 2.301153122673376004e+02 1.610163526990535887e+00 4.855878527959765378e+00 -1.018389421258435235e+00 1.718079328191890687e+00 1.303727591692574350e+00 3.985441022248310539e+00
7.040377690456104176e+01 6.260384443289332523e+01 5.439499678410814054e-01 3.201854425079999622e-01 2.662322299172185467e+02 1.590141700179301232e+00 4.816883653595989578e+00 -9.877487942259556286e-01 1.737034602957415519e+00 1.248319749772671461e+00 3.985020165968824912e+00
